2017-09-17T11:52:06.474474,5C:CF:7F:4C:5F:2B,87.59,40.98
2017-09-17T11:52:06.478706,2C:3A:E8:0E:DE:A0,87.62,41.54
2017-09-17T11:52:36.802025,2C:3A:E8:0E:DE:A0,87.67,41.32
2017-09-17T11:52:37.114939,5C:CF:7F:4C:5F:2B,87.85,40.71
2017-09-17T11:53:09.515439,2C:3A:E8:0E:DE:A0,87.67,41.42
2017-09-17T11:53:09.579681,5C:CF:7F:4C:5F:2B,87.85,40.67
2017-09-17T11:53:45.958415,2C:3A:E8:0E:DE:A0,87.82,41.28
2017-09-17T11:53:45.960113,5C:CF:7F:4C:5F:2B,87.90,40.63
2017-09-17T11:54:11.911305,2C:3A:E8:0E:DE:A0,87.62,41.44
2017-09-17T11:54:11.919922,5C:CF:7F:4C:5F:2B,87.59,40.86
2017-09-17T11:54:42.611932,5C:CF:7F:4C:5F:2B,87.75,40.73
2017-09-17T11:55:13.279298,5C:CF:7F:4C:5F:2B,87.88,40.52
2017-09-17T11:55:43.911025,5C:CF:7F:4C:5F:2B,87.82,40.49
2017-09-17T11:57:00.879884,5C:CF:7F:4C:5F:2B,87.77,40.57
2017-09-17T11:57:05.889934,2C:3A:E8:0E:DE:A0,82.42,47.12
2017-09-17T11:57:32.982840,2C:3A:E8:0E:DE:A0,80.03,49.46
2017-09-17T11:57:36.549410,5C:CF:7F:4C:5F:2B,87.27,41.05
2017-09-17T11:58:12.222775,2C:3A:E8:0E:DE:A0,78.51,51.40
2017-09-17T11:58:12.224545,5C:CF:7F:4C:5F:2B,87.09,41.22
2017-09-17T11:58:45.791557,2C:3A:E8:0E:DE:A0,77.35,52.94
2017-09-17T11:58:45.793197,5C:CF:7F:4C:5F:2B,87.14,41.13
2017-09-17T11:59:12.170976,2C:3A:E8:0E:DE:A0,76.66,53.95
2017-09-17T11:59:12.306883,5C:CF:7F:4C:5F:2B,87.14,41.35
2017-09-17T11:59:52.027298,2C:3A:E8:0E:DE:A0,76.16,54.67
2017-09-17T11:59:52.028880,5C:CF:7F:4C:5F:2B,86.76,41.60
2017-09-17T12:00:16.126348,2C:3A:E8:0E:DE:A0,75.85,55.20
2017-09-17T12:00:16.298316,5C:CF:7F:4C:5F:2B,86.63,41.71
2017-09-17T12:00:46.927867,2C:3A:E8:0E:DE:A0,75.70,55.44
2017-09-17T12:00:46.952398,5C:CF:7F:4C:5F:2B,86.76,41.61
2017-09-17T12:01:17.602848,2C:3A:E8:0E:DE:A0,75.52,55.64
2017-09-17T12:01:17.648981,5C:CF:7F:4C:5F:2B,86.96,41.38
2017-09-17T12:01:48.347678,2C:3A:E8:0E:DE:A0,75.42,55.82
2017-09-17T12:01:48.376101,5C:CF:7F:4C:5F:2B,86.89,41.52
2017-09-17T12:02:24.114011,5C:CF:7F:4C:5F:2B,86.76,41.52
2017-09-17T12:02:24.150533,2C:3A:E8:0E:DE:A0,75.27,56.01
2017-09-17T12:03:04.042865,5C:CF:7F:4C:5F:2B,86.38,41.91
2017-09-17T12:03:04.047183,2C:3A:E8:0E:DE:A0,75.22,56.13
2017-09-17T12:03:36.091969,2C:3A:E8:0E:DE:A0,75.12,56.27
2017-09-17T12:03:46.719139,5C:CF:7F:4C:5F:2B,86.03,42.28
2017-09-17T12:04:06.815468,2C:3A:E8:0E:DE:A0,75.12,56.32
2017-09-17T12:04:18.356669,5C:CF:7F:4C:5F:2B,85.85,42.54
2017-09-17T12:04:37.453329,2C:3A:E8:0E:DE:A0,75.09,56.32
2017-09-17T12:04:43.785999,5C:CF:7F:4C:5F:2B,85.75,42.57
2017-09-17T12:05:21.024305,2C:3A:E8:0E:DE:A0,75.07,56.39
2017-09-17T12:05:21.034834,5C:CF:7F:4C:5F:2B,85.85,42.47
2017-09-17T12:05:45.098071,5C:CF:7F:4C:5F:2B,85.90,42.35
2017-09-17T12:05:53.665304,2C:3A:E8:0E:DE:A0,75.04,56.37
2017-09-17T12:06:35.751211,5C:CF:7F:4C:5F:2B,85.87,42.43
2017-09-17T12:06:35.761318,2C:3A:E8:0E:DE:A0,75.04,56.44
2017-09-17T12:07:06.015127,2C:3A:E8:0E:DE:A0,75.07,56.41
2017-09-17T12:07:08.155677,5C:CF:7F:4C:5F:2B,86.07,42.24
